scenario_index,shed
0,4660.996999999988
1,4660.896999999978
2,4903.393999999985
3,4307.544999999976
4,4660.996999999976
5,3413.311999999986
6,4177.7800458574875
7,4561.843999999225
8,4722.99699999999
9,4177.780045857487
10,4115.780045857474
11,4115.7800458574875
12,4307.54499999999
13,4177.780045857472
14,3601.6260335159795
15,4177.780045857484
16,4307.544999999987
17,4307.544999999987
18,4498.289999999945
19,4307.544999999985
20,3882.5848181818183
21,3373.7938181817944
22,4115.7800458574875
23,4177.780045857473
24,4369.544999999976
25,4288.726018014197
26,3567.39099999999
27,4307.544999999985
28,5141.945999999991
29,4369.5449999999755
30,3278.3848868637415
31,3976.5610822032763
32,4145.091999999973
33,3278.484886863746
34,3285.3827152136323
35,4083.191999998474
36,3516.0378181818182
37,3053.2836691391535
38,4307.444999999946
39,3982.3849999999998
40,3653.5113699707895
41,4277.056712012662
42,3385.7073735346653
43,3653.6113699708158
44,3981.257178138673
45,3729.7399999999943
46,2858.0888181818177
47,3982.384999999986
48,2750.061365599083
49,3788.70737353469
50,4612.615849035727
51,3601.6260335159795
52,4272.038999999986
53,3278.4848868637564
54,3385.05737353393
55,3278.3848868637324
56,3966.5449999999587
57,3853.739999999997
58,3791.6399999999862
59,3586.4527205267686
60,4307.544999999976
61,4083.0401549314884
62,4369.544999999987
63,4334.138999999997
64,4021.0401549314893
65,4177.780045857474
66,3824.481772513839
67,4369.544999999985
68,3853.739999999997
69,4177.780045857488
70,4369.544999999987
71,4307.544999999977
72,4369.544999999987
73,4482.530772513829
74,4245.54499999999
75,4177.7800458574875
76,4369.544999999985
77,4913.7419999999875
78,3824.58177251383
79,3853.7399999999943
80,4369.544999999985
81,4083.0401549314774
82,4560.28999999997
83,4334.139
84,4784.034999999997
85,4711.729045857484
86,4177.780045857491
87,4307.544999999977
88,4462.883999999986
89,3791.7399999999693
90,4307.544999999976
91,3450.7399999999698
92,4369.544999999959
93,3394.124153846144
94,3152.6069885519223
95,3394.1241538461436
96,3803.2097042888413
97,3966.5449999999587
98,3517.8419090909083
99,3966.544999999959
100,3427.1576366330482
101,4245.54499999999
102,3362.6210909090805
103,3966.5449999999587
104,3741.0952675025487
105,4245.54499999999
106,4722.996999999988
107,3505.39099999999
108,3371.7050769230646
109,3231.7711538461535
110,3584.8691538461376
111,3915.1705535515325
112,4560.289999999976
113,4722.99699999997
114,3853.74
115,4436.08999999999
116,4307.544999999985
117,4369.544999999985
118,3051.590731815194
119,2920.088818181818
120,4462.876637353349
121,4449.689
122,3715.611369970803
123,2736.968590395094
124,3964.9042513045033
125,3853.739999999295
126,3824.5817725138318
127,3824.4817725136963
128,3427.1576366330487
