scenario_index,shed
0,4660.996999999988
1,4660.896999999961
2,4903.39399999999
3,4307.544999999976
4,4660.99699999996
5,3413.3119999999853
6,4177.7800458574875
7,4561.843999999385
8,4722.99699999999
9,4177.780045857488
10,4115.780045857465
11,4115.7800458574875
12,4307.54499999999
13,4177.780045857473
14,3601.6260335159764
15,4177.780045857485
16,4307.544999999987
17,4307.544999999987
18,4498.289999999945
19,4307.544999999985
20,3278.3848868637438
21,3976.561082203302
22,4145.091999999973
23,3278.4848868637464
24,3285.3827152136296
25,4083.191999998474
26,3516.037818181818
27,3053.2836691391562
28,4307.444999999946
29,3982.3849999999998
30,3653.5113699707895
31,4277.056712012659
32,3385.7073735346653
33,3653.611369970816
34,3981.257178138758
35,3729.7399999999943
36,2858.0888181818177
37,3982.384999999986
38,2750.0613655990855
39,3788.70737353469
40,4307.544999999976
41,4083.04015493149
42,4369.544999999987
43,4334.138999999997
44,4021.0401549314893
45,4177.780045857476
46,3824.481772513841
47,4369.544999999987
48,3853.739999999997
49,4177.780045857488
50,4369.544999999987
51,4307.54499999996
52,4369.544999999987
53,4482.530772513833
54,4245.54499999999
55,4177.7800458574875
56,4369.544999999987
57,4913.7419999999875
58,3824.58177251383
59,3853.7399999999943
60,4307.544999999976
61,3450.7399999999707
62,4369.544999999977
63,3394.124153846144
64,3152.6069885519187
65,3394.1241538461436
66,3803.209704288846
67,3966.54499999996
68,3517.8419090909083
69,3966.544999999961
70,3427.1576366330387
71,4245.54499999999
72,3362.6210909090805
73,3966.54499999996
74,3741.0952675025474
75,4245.54499999999
76,4722.996999999988
77,3505.39099999999
78,3371.7050769230646
79,3231.7711538461535
80,4462.876637353348
81,4449.689
82,3715.611369970801
83,2736.9685903950995
84,3964.9042513044888
85,3853.739999999322
86,3824.581772513828
87,3824.481772513693
88,3427.157636633049
89,4214.956712011577
90,3278.3848868637465
91,3791.639999999973
92,4488.228506386363
93,2989.586
94,3731.095918029488
95,4115.78004585748
96,3653.6113699708158
97,4021.0401549303942
98,3804.191999999969
99,3209.31585080003
100,3791.64
101,3358.7181538461537
102,4868.087999999987
103,3358.6181538461396
104,3923.0459090909058
105,2811.320770571722
106,3373.7938181818076
107,3999.3591538461533
108,3402.2858181818174
109,3716.0730909090817
110,2793.0561917165132
111,2858.0888181818177
112,4410.949595572889
113,2781.783464443786
114,3931.1389999999697
115,3435.893818181808
116,2920.0888181818177
117,3051.586
118,3051.586
119,3332.8174572168155
120,4334.138999999982
121,3371.605076923064
122,4753.2389999999605
123,3906.8180909090815
124,3362.621090909081
125,3054.0610909090906
126,3854.437
127,4208.36099999999
128,3469.9654620150773
129,4128.583009891398
130,2426.91806330744
131,3250.959
132,3663.7217727954794
133,3920.2849999997275
134,3966.54499999996
135,5221.539999999987
136,2897.543363636363
137,4397.936999999982
138,2841.921902961131
139,3827.802
140,3373.8938181818085
141,3716.0730909090817
142,3716.0730909090817
143,3288.6966692635074
144,3362.6210909090814
145,3124.459837944446
146,3752.722275862059
147,3851.996766203818
148,3716.0730909090807
149,3288.6966692635115
150,3362.6210909090814
151,2846.8160909090907
152,3553.3660909090813
153,3043.765812761201
154,3788.497678050787
155,3716.0730909090817
156,3046.645076923074
157,3327.215090909091
158,3902.9151538461547
159,2846.6979090908935
160,3338.3878181818177
161,4307.444999999991
162,3567.39099999999
163,4156.639999999318
164,3965.8949999999604
165,3966.5449999999605
166,4660.896999999977
167,3747.4761538461307
168,4382.0440769230645
169,3435.8938181818085
170,2028.324153846131
171,3804.19199999997
172,4283.940999999885
173,3853.74
174,4925.040301124471
175,4660.996999999977
176,3481.5648636363635
177,4660.896999999985
178,3589.970448275852
179,1874.283856282528
180,4375.6614999999865
181,4721.934999999942
182,4867.987999999956
183,4307.444999999932
184,5317.983999999998
185,3791.6399999999553
186,4803.140999999998
187,4334.138999999956
188,4437.7615
189,4741.040999999956
190,4867.987999999942
191,3982.484999999955
192,4307.444999999932
193,4868.087999999955
194,5094.138999999977
195,3791.74
196,4307.544999999987
197,4903.3939999999775
198,4334.138999999997
199,3791.739999999955
200,4307.54499999999
201,3413.348363636354
202,4784.035
203,2846.8160909090893
204,2846.6979090908
205,3776.9929090908936
206,3148.9694564575834
207,3362.5029090908833
208,3435.893818181809
209,3327.0969090908934
210,3553.3660909090804
211,4034.1114999999704
212,3943.91699999999
213,2906.9402679509176
214,4358.407
215,3969.742818181808
216,3758.13599999999
217,3966.5449999999605
218,2869.5013420283435
219,3327.0969090909084
220,3226.812171487251
221,2811.320770571713
222,3853.7399999999943
223,3431.183379188324
224,3327.321827586201
225,3270.6909260791645
226,3880.3960769230644
227,3148.9694564575857
228,3098.061440018537
229,4400.140999999969
230,3200.149909090226
231,3966.544999999961
232,1707.260799570185
233,3707.812090759779
234,4145.092
235,3046.645076923077
236,3450.0899999993144
237,3993.96499999999
238,2855.0217701671145
239,2662.2961711540597
240,3918.0908181818086
241,3766.800363636353
242,3400.487818181817
243,3173.6746944525216
244,3966.5449999999587
245,3386.2609999999995
246,3362.62109090908
247,3965.89499999996
248,3338.487818181818
249,3114.6287853616222
250,3931.1389999999733
251,3965.8949999999595
252,2920.0888181818177
253,4562.4939999999615
254,3591.232818181818
255,2897.543363636363
256,3716.07309090908
257,4334.138999999995
258,3965.8949999993047
259,3447.555707469241
260,5075.386999999995
261,2846.8160909090916
262,4307.544999999985
263,3641.4849999999697
264,3804.19199999997
265,3931.1389999999687
266,3796.6473735346954
267,4156.639999999305
268,3853.7399999999802
269,3967.8560909090907
270,3931.1389999999697
271,4083.192
272,3400.4878181818176
273,2846.8160909090907
274,4369.54499999997
275,3211.5408181812245
276,3804.191999999969
277,3791.64
278,3931.1389999999697
279,2027.56
280,3727.3458181818087
281,3958.4519090908993
282,4307.544999999987
283,4023.93299999999
284,3725.1570769230675
285,4571.129999999407
286,3258.4498574989802
287,4562.493999999961
288,4577.83
289,3653.0856538461508
290,3741.095267502548
291,3505.39099999999
292,3966.54499999996
293,3938.2211538461415
294,4660.8969999999745
295,3435.893818181808
296,3336.2990769230773
297,3338.3878181818045
298,3362.621090909082
299,3326.674872453814
300,3450.0899999999688
301,2846.8160909090902
302,3804.1919999999673
303,2781.7834644437858
304,3450.0589999999993
305,2846.816090909091
306,3007.6677170034845
307,2878.319153846154
308,3074.457623126718
309,3804.1919999999673
310,2504.8102595162422
311,3127.3338181818176
312,3053.942909090908
313,2846.697909090892
314,2883.420448275856
315,3657.9849999999697
316,2485.9639723983523
317,3657.9849999999697
318,3450.7399999999707
319,3073.745900585096
320,4209.938999999973
321,2846.8160909090907
322,2989.586
323,4024.0609999999997
324,2846.8160909090907
325,2846.6979090909085
326,3104.7883636363636
327,2883.465275862069
328,2846.6979090909085
329,3478.16
330,2846.697909090907
331,3490.1119999999996
332,2846.6979090908935
333,3327.0969090908925
334,3164.6596551724137
335,3051.586
336,2846.697909090909
337,2920.088818181818
338,3442.76509090909
339,2846.8160909090916
340,3564.5388181817952
341,4272.038999999985
342,3854.8428181818076
343,4965.493999999976
344,3553.366090909081
345,4915.295999999385
346,3362.621090909081
347,4163.33999999999
348,3990.073153846144
349,4965.493999999977
350,3362.6210909090814
351,4903.393999999977
352,3435.893818181808
353,3567.39099999999
354,4031.8428181818094
355,4369.544999999976
356,4903.493999999977
357,4307.544999999976
358,3993.96499999999
359,4722.034999999994
360,3564.6388181818083
361,3965.8639999999896
362,4816.336
363,4560.289999999976
364,3966.544999999961
365,2813.731910699171
366,4202.18199999997
367,5332.690999999989
368,4052.4249999999993
369,4660.996999999985
370,4510.091999999318
371,4851.7419999999765
372,4207.191999999981
373,3053.398106936801
374,3906.8180909090806
375,2878.3191538461547
376,4369.54499999999
377,3460.953772513843
378,4222.587818181798
379,3362.6210909090814
380,4462.883999999995
381,3200.2680909090896
382,3881.716999999877
383,3999.2591538461543
384,2846.8160909090916
385,2846.8160909090902
386,2846.81609090909
387,2905.8619999999996
388,3054.06109090909
389,3211.5408181818184
390,3327.2150909090915
391,3200.2680909090905
392,2846.816090909091
393,3450.089999999327
394,2846.81609090909
395,3171.884649396764
396,2846.8160909090893
397,3982.3849999999943
398,3418.685818181818
399,3391.0130909090904
400,3371.705076923067
401,2846.81609090909
402,2662.2961711540675
403,2905.8619999999996
404,3680.5489090909077
405,3188.870192714284
406,2846.6979090909085
407,3327.096909090909
408,3467.486775862069
409,2781.7834644437867
410,2724.6159353823464
411,2721.34208024497
412,3200.2680909090914
413,2846.6979090908935
414,2846.81609090909
415,3200.2680909090896
416,2445.7643504253338
417,2846.816090909091
418,3200.2680909090905
419,2841.8022723266777
420,3037.442909090909
421,2846.697909090909
422,2846.8160909090907
423,2846.697909090893
424,2846.8160909090916
425,3362.502909090882
426,2846.697909090893
427,3405.0379999999996
428,2846.697909090909
429,3037.4429090909093
430,2846.8160909090925
431,2662.2961711540597
432,3400.0970769230744
433,3327.0969090908934
434,2846.6979090909085
435,2878.2191538461534
436,2934.3949897307575
437,2857.988818181818
438,3046.5450769230742
439,2426.918063307443
440,4722.034999999987
441,2240.6625172833983
442,3435.8938181818075
443,3347.3423472163777
444,4562.493999999961
445,4789.741999999985
446,4284.5909999999685
447,3567.39099999999
448,2807.563882561437
449,4111.58799999999
450,2794.598838031901
451,4912.67999999994
452,3716.0730909090807
453,3362.621090909081
454,3584.869153846143
455,4005.91699999999
456,4034.7614999999696
457,2651.55899999999
458,3327.21509090909
459,4660.996999999977
460,4414.436999999955
461,4722.99699999999
462,3250.9632813582666
463,4913.741999999946
464,4784.034999999955
465,3886.581772513798
466,4524.883999999955
467,4965.493999999988
468,4965.493999999946
469,2991.768976708319
470,4369.5449999999455
471,4560.28999999999
472,4578.434
473,4784.035
474,3406.2589767083286
475,4155.0463066478815
476,4722.996999999946
477,3182.51397670836
478,4307.444999999945
479,4369.5449999999455
480,2858.088818181818
481,3390.8949090908936
482,3621.5825909090904
483,3327.2150909090906
484,3716.07309090908
485,2204.7783392744177
486,3584.7691538461318
487,3362.621090909081
488,2394.72338061345
489,3394.024153846131
490,2878.3191538461533
491,3920.84299999999
492,3716.07309090908
493,4072.66199999999
494,3362.5029090908833
495,3371.705076923064
496,3362.5029090908843
497,3747.4761538461307
498,4172.955
499,2846.6979090908917
