scenario_index,shed
0,4722.996999999934
1,4722.896999999931
2,4369.444999999991
3,4369.544999999931
4,4673.917188579853
5,3451.3119999999853
6,4177.78747747261
7,3965.894999999875
8,4722.99699999999
9,4177.780045857492
10,4177.780045857491
11,4177.807112750354
12,4369.54499999999
13,4177.780045857462
14,4221.877630314726
15,4177.78004585749
16,4369.544999999987
17,4307.54499999999
18,4498.28999999993
19,4307.54499999993
20,3278.3848868637438
21,4177.780045857488
22,4637.292999999957
23,3340.484886863759
24,3285.5577242277354
25,4575.392999999972
26,3450.2898181817613
27,3706.3984207130206
28,4307.44499999992
29,4536.586
30,3653.686378984909
31,4722.996999999674
32,3788.7073735346953
33,4220.246162047462
34,4417.648420698604
35,3853.7399999999716
36,3450.289818181761
37,4044.3849999999998
38,3444.7936011900842
39,3788.7073735346953
40,4369.544999999985
41,4404.807046063033
42,4369.544999999931
43,4369.544999999928
44,4332.223281660199
45,4177.78004585749
46,4369.44499999968
47,4369.544999999931
48,4345.940999999943
49,4177.780045857481
50,4426.837510337691
51,4393.782588917882
52,4369.544999999931
53,4137.523653657716
54,4369.544999999931
55,4177.780045857491
56,4369.544999999931
57,4913.74199999999
58,4369.54499999968
59,4345.940999999938
60,4369.54499999999
61,3942.941
62,4369.544999999931
63,3456.1241538461436
64,3227.000082962981
65,3488.2779999999902
66,4340.544783008263
67,4369.544999999934
68,3664.5206363636353
69,4393.311979936872
70,4112.0692970396985
71,4369.54499999999
72,3473.893818181749
73,4369.544999999928
74,4189.684866080072
75,4369.54499999999
76,4722.996999999988
77,3505.39099999999
78,3473.893818181808
79,3837.8087321668945
80,4651.615887520814
81,3853.739999999943
82,4282.246162047463
83,2837.1713108389495
84,4268.93935703107
85,3906.7274281557743
86,4369.544999999679
87,3886.481772513845
88,4050.069297039714
89,4214.9567120115635
90,3599.161338138358
91,3791.6399999999585
92,4550.451823548699
93,3583.888014450815
94,4097.077349958059
95,4177.780045857491
96,4220.246162047461
97,4367.199809615811
98,4699.392999999944
99,3661.10200725391
100,3853.64
101,3505.441710161035
102,4369.544999999931
103,3426.177999999919
104,3473.7756363635676
105,3555.5982921871264
106,3473.793818181751
107,3999.359153846148
108,3502.285818181761
109,3827.3458181818087
110,2831.0561917165137
111,2896.0888181818186
112,4516.967141399643
113,3195.8787457462918
114,4369.544999999941
115,3473.893818181751
116,2958.088818181761
117,3543.787
118,3568.246966838535
119,3604.4809523860004
120,4369.544999999995
121,3435.7756363635676
122,4560.28999999999
123,3944.8180909090215
124,3410.2281645957664
125,3705.510117848364
126,3889.8429999999307
127,3626.5206363636257
128,4018.0908181814975
129,4283.877630314722
130,2501.3571468584364
131,3803.7054545453975
132,3776.178763974367
133,4536.486
134,4369.544999999985
135,4687.590999999969
136,3427.7443636363073
137,4397.937
138,3408.5413041487827
139,3888.347454545454
140,3604.423919826785
141,3754.0730909090807
142,3789.3458181817487
143,3401.0944208720057
144,3473.8938181817493
145,3188.876603977961
146,3789.3458181817505
147,3851.996766203819
148,3827.3458181817496
149,3368.6971394509296
150,3473.89381818175
151,3387.565076923077
152,3658.864492275729
153,3675.291822273953
154,3865.2113262890334
155,3827.3458181818087
156,3078.7989230768576
157,3409.919954470189
158,4032.4749999999303
159,3419.4204817848567
160,3473.793818181817
161,4369.44499999999
162,3567.3909999999896
163,4649.3151003871535
164,4368.894999999976
165,3966.54499999996
166,4722.896999999991
167,3779.6299999999765
168,3818.2489230769097
169,3473.8938181818085
170,2060.477999999977
171,4699.393
172,4319.346999999883
173,4345.941
174,4925.040301124366
175,4722.99699999999
176,3850.383818181808
177,4722.896999999985
178,3664.5206363636257
179,2372.1517609594284
180,4721.934999999977
181,4721.934999999987
182,4369.444999999999
183,4307.444999999977
184,4722.035
185,3853.64
186,4699.393
187,4369.544999999999
188,4784.034999999955
189,4207.092
190,4903.393999999986
191,4536.686
192,4307.444999999977
193,4369.544999999999
194,4498.189999999932
195,4345.941
196,4369.54499999999
197,4307.444999999977
198,4369.544999999999
199,3791.74
200,4307.544999999934
201,3451.348363636354
202,4784.035
203,3450.289818181818
204,2957.970636363635
205,3786.0950769230635
206,3180.8165032018665
207,3362.502909090884
208,3473.893818181751
209,3371.6050769230646
210,3664.638818181808
211,4437.884210397198
212,4052.2749229700717
213,3473.893818181744
214,4358.407
215,3485.4569662815607
216,3758.1359999999895
217,3966.54499999999
218,3460.674610594467
219,3473.7756363636354
220,3674.0151763719123
221,3555.4768740535155
222,3853.7399999999425
223,4506.229543423127
224,3341.735620689593
225,3589.8242863592454
226,3916.172044736764
227,3148.9731901902105
228,3702.564173653428
229,3804.191999999942
230,3311.422636363577
231,3966.544999999961
232,2297.1033426036106
233,4559.639999999925
234,4251.861550970538
235,3078.798923076866
236,3942.290999999287
237,4059.976151762631
238,3206.5884909347715
239,2712.427757273627
240,4018.0908181817495
241,3827.3458181818078
242,3473.8938181817484
243,3173.6784126909497
244,4385.579044287568
245,3438.3696363636363
246,3491.4842316217428
247,4368.89499999993
248,3376.487818181818
249,3226.9564513652276
250,4334.138999999915
251,4368.8949999999
252,3450.2898181818186
253,4369.54499999996
254,3629.2328181817625
255,3467.0119987465096
256,3794.6533413504644
257,4369.544999999995
258,3965.8949999998745
259,3964.7009069556025
260,5137.386999999995
261,3450.2898181818177
262,4369.54499999999
263,4536.686
264,4699.39299999997
265,3966.5449999999696
266,4199.469927564473
267,4156.639999999906
268,4345.941
269,4016.4040769230764
270,4334.139
271,4575.393
272,3435.8938181818176
273,3412.2898181818173
274,4369.54499999999
275,3803.741818181761
276,4699.392999999999
277,4345.841
278,3931.1389999999724
279,2027.5599999999654
280,3765.3458181818087
281,3473.7756363636254
282,4307.54499999999
283,4085.93299999999
284,3827.3458181818078
285,4974.129999999967
286,3320.6324061462806
287,3966.544999999959
288,4095.7071308473364
289,4031.5129999999995
290,4203.4507081922275
291,3567.39099999999
292,4405.260464297926
293,4000.221153846086
294,4660.896999999977
295,3473.893818181749
296,3435.8938181818166
297,3338.3878181818045
298,3440.750181826852
299,3340.375327981173
300,3853.0899999999706
301,2888.053923076866
302,4699.39299999997
303,3233.8787457462913
304,3502.2858181818165
305,2855.900076923074
306,3386.4902710332576
307,3464.6739999999995
308,3524.0833662700165
309,4699.570320826159
310,2878.4290299022346
311,3619.534818181818
312,3657.4166363636346
313,2846.6979090908644
314,2897.8342413793043
315,4553.1859999999715
316,3154.928687671791
317,3657.9849999999997
318,4345.940999999972
319,3549.9037737093095
320,4209.938999999973
321,2884.8160909090625
322,2989.586
323,4020.3129999999996
324,3450.2898181817895
325,3450.1716363636356
326,3657.534818181818
327,3450.289818181818
328,3452.3072559801726
329,4032.361
330,3450.171636363636
331,4020.3129999999996
332,2884.697909090894
333,3365.096909090836
334,3671.274448275862
335,3051.585999999899
336,3450.1716363636356
337,3468.6251095464077
338,2958.088818181818
339,3377.017090909063
340,3602.5388181817952
341,4369.444999999999
342,3854.842818181808
343,4369.54499999999
344,3664.6388181818083
345,4319.346999999905
346,3473.8938181818085
347,3986.33999999999
348,3426.2779999999907
349,4369.544999999977
350,3400.621090909081
351,4369.444999999991
352,3473.8938181818075
353,3567.3909999999896
354,3473.893818181808
355,4369.54499999999
356,4307.54499999999
357,4307.544999999985
358,4055.96499999999
359,4784.034999999994
360,3602.638818181808
361,4018.0908181818086
362,4816.335999999999
