scenario_index,shed
0,3309.806632307683
1,3349.0220476888535
2,3336.011713859238
3,3309.806632307688
4,3338.3293777269896
5,3279.2197702043227
6,3393.808269249386
7,3357.0533019554446
8,3299.6794450235943
9,3325.4190438973924
10,3195.650047689089
11,3299.569482963496
12,3321.1155992875215
13,3393.808269249383
14,3398.111713859485
15,3309.8066323076873
16,3411.022047688853
17,3279.219770204324
18,3338.329377726995
19,2905.9107138592512
20,3279.2197702043236
21,3338.3293777269896
22,3338.32937772699
23,3063.6156276146967
24,2905.9107138594863
25,2723.439829944984
26,3300.329377726995
27,3338.329377726995
28,3299.5694829635017
29,3309.8066323076823
30,3309.8066323074563
31,3321.115599287526
32,3309.8066323076846
33,3393.8082692493804
34,3299.774681197779
35,3411.022047688621
36,3321.115599287525
37,3325.4190438973924
38,2833.218043897387
39,3008.5082206234783
40,2718.4094844128617
41,3357.0533019554455
42,3129.1023444321004
43,3309.8066323074545
44,2742.3803777267626
45,2795.2180438973924
46,3338.3293777269914
47,3129.1023444321004
48,3063.6156276146976
49,3393.808269249386
50,3338.3293777269955
51,3276.329377726989
52,3257.3782882192554
53,3195.6500476888586
54,3295.053301955445
55,3299.569482963504
56,3084.224408089175
57,2905.9107138592535
58,3411.0220476888594
59,3299.569482963497
60,3357.0533019554464
61,3338.329377726991
62,3338.3293777269955
63,3299.569482963503
64,3411.0220476888585
65,3357.0533019557142
66,3309.8066323076882
67,3309.8066323076887
68,3161.329377726995
69,3129.1023444320967
70,3357.053301955444
71,3398.1117138592504
72,2905.910713859251
73,3393.8082692493895
74,3309.806632307682
75,3357.0533019557056
76,2310.796850982935
77,2833.218043897392
78,3393.8082692493836
79,3325.4190438973924
80,3129.1023444321045
81,3393.8082692493826
82,3338.329377726995
83,3267.894302018292
84,2905.9107138592485
85,3325.419043897387
86,3109.8048597617544
87,3321.1155992875247
88,3338.329377726995
89,3395.9882577160784
90,3338.329377726995
91,3338.329377726995
92,3067.1023444320963
93,3309.806632307685
94,3338.329377726996
95,3338.329377726995
96,3321.115599287522
97,2833.218043897392
98,3393.8082692493804
99,3338.329377726995
100,2718.4094844128645
101,3411.022047689089
102,3321.115599287524
103,3279.2197702043254
104,3299.569482963502
105,2833.2180438973924
106,3309.806632307455
107,3257.341660030813
108,3279.2197702043227
109,3357.0533019554464
110,3279.219770204319
111,3279.2197702043254
112,3105.7435992875194
113,3331.8082692493854
114,3267.8943020182874
115,3299.5694829635017
116,2725.166599287522
117,3338.3293777269946
118,2849.5322097496655
119,3276.3293777269946
120,3161.3293777269973
121,3309.806632307688
122,3279.2197702043236
123,3299.569482963502
124,3357.053301955708
125,3299.5889199555786
126,2815.073047689088
127,3319.401407822074
128,3398.1117138592563
129,3338.3293777269946
130,2833.2180438973924
131,3299.5694829636996
132,2721.4540009483344
133,2234.8048491957325
134,3063.6156276146967
135,3319.389195773988
136,3279.2197702043236
137,3267.894302018287
138,3129.1023444318075
139,3393.808269249385
140,3393.808269249384
141,3287.4190438973937
142,3357.053301955452
143,3338.329377726996
144,3349.022047688854
145,3294.9533019554524
146,3411.0220476888535
147,3411.022047688854
148,3325.419043897387
149,3349.022047688854
150,2541.4094844126685
151,2833.2180438973924
152,3338.329377726995
153,3411.022047688853
154,2905.910713859256
155,3338.329377726995
156,3129.102344431356
157,3338.329377726989
158,3325.419043897392
159,3393.8082692496114
160,3338.329377726995
161,3338.329377726995
162,3393.8082692493804
163,3309.806632307688
164,2833.2180438973924
165,3321.115599287525
166,2725.166599287521
167,2718.409484412865
168,3309.8066323076873
169,3321.115599287525
170,3393.808269249385
